"DepMap_ID"	"stripped_cell_line_name"	"CCLE_Name"	"alias"	"COSMIC_ID"	"lineage"	"lineage_subtype"	"lineage_sub_subtype"	"lineage_molecular_subtype"	"sex"	"source"	"Achilles_n_replicates"	"cell_line_NNMD"	"culture_type"	"culture_medium"	"cas9_activity"	"RRID"	"sample_collection_site"	"primary_or_metastasis"	"disease"	"disease_subtype"	"age"	"Sanger_model_ID"	"additional_info"	"Type_for_Manuscript"	"Class_for_Manuscript"	"Estimated_Doubling_Time_Hours"	"LiteratureSearch_Age_Sex_Match_DepMap_Annotation"	"LiteratureSearch_Previous_Treatment"	"LiteratureSearch_Previous_Treatment_Details"	"LiteratureSearch_Paper_PMC_ID"	"LiteratureSearch_Year_Earliest_Citation"	"LiteratureSearch_Other_Annotations"	"Dependency"	"RNAseq"	"WES"	"SangerWES"	"SNParray"
"ACH-000866"	"NCIH1048"	"NCIH1048_LUNG"	""	687995	"lung"	"SCLC"	""	""	"Female"	"ATCC"	2	-5.18444726710917	"Adherent"	"RPMI; 10% FBS, 5ml insulin-transferrin-Selenium"	"10.7"	"CVCL_1453"	"pleural_effusion"	"Metastasis"	"Lung Cancer"	"Small Cell Lung Cancer (SCLC)"	NA	""	""	"Small Cell Lung"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"DepMap"	"CCLE"	"DepMap"	"Sanger"	"CCLE"
"ACH-000867"	"CHAGOK1"	"CHAGOK1_LUNG"	""	687596	"lung"	"NSCLC"	""	""	"Male"	"ECACC"	2	-4.97410830329958	"Adherent"	"RPMI-1640: 90.0%"	"5.6"	"CVCL_1121"	"lung"	"Metastasis"	"Lung Cancer"	"Non-Small Cell Lung Cancer (NSCLC), Bronchoalveolar Carcinoma"	45	""	""	"Non-Small Cell Lung"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"DepMap"	"CCLE"	"no"	"Sanger"	"CCLE"
"ACH-000868"	"HCC1195"	"HCC1195_LUNG"	""	NA	"lung"	"NSCLC"	"NSCLC_adenosquamous"	""	"Male"	"KCLB"	NA	NA	""	""	""	"CVCL_5127"	"lung"	"Primary"	"Lung Cancer"	"Non-Small Cell Lung Cancer (NSCLC), Adenosquamous Carcinoma"	47	""	""	"Non-Small Cell Lung"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"CCLE"	"no"	"no"	"CCLE"
"ACH-000869"	"NCIH1568"	"NCIH1568_LUNG"	""	1298348	"lung"	"NSCLC"	"NSCLC_adenocarcinoma"	""	"Female"	"ATCC"	2	-4.24980522477414	"Adherent"	"RPMI-1640: 90.0%"	"5.4"	"CVCL_1476"	"lymph_node"	"Metastasis"	"Lung Cancer"	"Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma"	48	""	""	"Non-Small Cell Lung"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"DepMap"	"CCLE"	"DepMap"	"Sanger"	"CCLE"
"ACH-000870"	"NCIH1930"	"NCIH1930_LUNG"	""	NA	"lung"	"SCLC"	""	""	"Male"	"ATCC"	NA	NA	""	""	""	"CVCL_1507"	"lymph_node"	"Metastasis"	"Lung Cancer"	"Small Cell Lung Cancer (SCLC)"	41	""	""	"Small Cell Lung"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"CCLE"	"no"	"no"	"CCLE"
"ACH-000871"	"NCIH510"	"NCIH510_LUNG"	""	753605	"lung"	"SCLC"	""	""	"Male"	"ATCC"	NA	NA	""	""	""	"CVCL_1565"	"autonomic_ganglia"	"Metastasis"	"Lung Cancer"	"Small Cell Lung Cancer (SCLC)"	56	""	""	"Small Cell Lung"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"CCLE"	"no"	"Sanger"	"CCLE"
"ACH-000872"	"HCC515"	"HCC515_LUNG"	""	NA	"lung"	"NSCLC"	"NSCLC_adenocarcinoma"	""	"Female"	"Academic lab"	3	-3.34763487222383	"Adherent"	"RPMI; 10% FBS"	"27.3"	"CVCL_5136"	"lung"	""	"Lung Cancer"	"Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma"	NA	""	""	"Non-Small Cell Lung"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"DepMap"	"CCLE"	"DepMap"	"no"	"no"
"ACH-000873"	"KYSE270"	"KYSE270_OESOPHAGUS"	""	907319	"esophagus"	"esophagus_squamous"	""	""	"Male"	"DSMZ"	2	-2.65769954675427	"Adherent"	"RPMI 1640:F12 (1:1): 90.0%"	"15"	"CVCL_1350"	"oesophagus"	"Primary"	"Esophageal Cancer"	"Squamous Cell Carcinoma"	79	""	""	"Esophageal"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"DepMap"	"CCLE"	"no"	"Sanger"	"CCLE"
"ACH-000875"	"NCIH2347"	"NCIH2347_LUNG"	""	687820	"lung"	"NSCLC"	"NSCLC_adenocarcinoma"	""	"Female"	"ATCC"	NA	NA	""	""	""	"CVCL_1550"	"lung"	"Primary"	"Lung Cancer"	"Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma"	54	""	""	"Non-Small Cell Lung"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"CCLE"	"no"	"Sanger"	"CCLE"
"ACH-000876"	"MDAMB415"	"MDAMB415_BREAST"	""	924240	"breast"	"breast_carcinoma"	"ERpos_HER2neg"	"HER2_amp"	"Female"	"ATCC"	3	-3.71756299286568	"Adherent"	"L-15 15% FBS ;2mM Glutamine ;10mcg/mL Insulin ;10mcg/mL Glutathione"	"8"	"CVCL_0621"	"pleural_effusion"	"Metastasis"	"Breast Cancer"	"Carcinoma"	38	""	""	"Breast"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"DepMap"	"CCLE"	"CCLE"	"Sanger"	"CCLE"
"ACH-000878"	"HCC15"	"HCC15_LUNG"	""	1240143	"lung"	"NSCLC"	"NSCLC_squamous"	""	"Male"	"DSMZ"	2	-1.47248596161633	"Adherent"	"RPMI; 10% FBS"	"11.9"	"CVCL_2057"	"lung"	"Primary"	"Lung Cancer"	"Non-Small Cell Lung Cancer (NSCLC), Squamous Cell Carcinoma"	47	""	""	"Non-Small Cell Lung"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"DepMap"	"CCLE"	"no"	"Sanger"	"CCLE"
"ACH-000879"	"MFE296"	"MFE296_ENDOMETRIUM"	""	908130	"uterus"	"endometrial_adenocarcinoma"	""	""	"Female"	"DSMZ"	NA	NA	""	""	""	"CVCL_1406"	"endometrium"	"Primary"	"Endometrial/Uterine Cancer"	"Endometrial Adenocarcinoma"	68	""	""	"Endometrial/Uterine"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"CCLE"	"CCLE"	"Sanger"	"CCLE"
"ACH-000880"	"AGS"	"AGS_STOMACH"	""	906790	"gastric"	"gastric_adenocarcinoma"	""	""	"Female"	"ATCC"	2	-3.46693590313986	"Adherent"	"F12K; 10% FBS"	"16.3"	"CVCL_0139"	"stomach"	"Primary"	"Gastric Cancer"	"Adenocarcinoma"	54	""	""	"Gastric"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"DepMap"	"CCLE"	"no"	"Sanger"	"CCLE"
"ACH-000881"	"MELJUSO"	"MELJUSO_SKIN"	""	908125	"skin"	"melanoma"	""	""	"Female"	"DSMZ"	2	-3.90592875311115	"Adherent"	"RPMI-1640: 10%FBS"	"19.8"	"CVCL_1403"	"skin"	"Primary"	"Skin Cancer"	"Melanoma"	58	""	""	"Skin"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"DepMap"	"CCLE"	"no"	"Sanger"	"CCLE"
"ACH-000882"	"IGR1"	"IGR1_SKIN"	""	907169	"skin"	"melanoma"	""	""	"Male"	"DSMZ"	2	-4.92603713684835	"Adherent"	"DMEM;10% FBS;"	"8.6"	"CVCL_1303"	"lymph_node"	"Metastasis"	"Skin Cancer"	"Melanoma"	42	""	""	"Skin"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"DepMap"	"CCLE"	"no"	"Sanger"	"CCLE"
"ACH-000883"	"SW1783"	"SW1783_CENTRAL_NERVOUS_SYSTEM"	""	909750	"central_nervous_system"	"glioma"	"astrocytoma"	""	"Male"	"ATCC"	NA	NA	""	""	""	"CVCL_1722"	"central_nervous_system"	"Primary"	"Brain Cancer"	"Astrocytoma"	68	""	""	"Glioma"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"CCLE"	"no"	"Sanger"	"CCLE"
"ACH-000884"	"MDAMB435S"	"MDAMB435S_SKIN"	""	NA	"skin"	"melanoma"	"amelanotic"	""	"Unknown"	"ATCC"	2	-4.09778273384494	"Adherent"	"RPMI-1640: 10%FBS"	"22.8"	"CVCL_0622"	"skin"	"Metastasis"	"Skin Cancer"	"Melanoma, amelanotic"	31	""	""	"Skin"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"DepMap"	"CCLE"	"DepMap"	"no"	"CCLE"
"ACH-000885"	"TOV21G"	"TOV21G_OVARY"	""	1240222	"ovary"	"ovary_adenocarcinoma"	"clear_cell"	""	"Female"	"ATCC"	3	-3.96060457819983	"Adherent"	"MCDB 105:Medium 199 (1:1); 15% FBS"	"37.7"	"CVCL_3613"	"ovary"	"Primary"	"Ovarian Cancer"	"Adenocarcinoma, clear cell"	62	""	""	"Ovarian"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"DepMap"	"CCLE"	"CCLE"	"Sanger"	"CCLE"
"ACH-000886"	"NCIH2009"	"NCIH2009_LUNG"	""	724873	"lung"	"NSCLC"	"NSCLC_adenocarcinoma"	""	"Female"	"ATCC"	NA	NA	""	""	""	"CVCL_1514"	"lymph_node"	"Metastasis"	"Lung Cancer"	"Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma"	68	""	""	"Non-Small Cell Lung"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"CCLE"	"no"	"Sanger"	"CCLE"
"ACH-000887"	"SF172"	"SF172_CENTRAL_NERVOUS_SYSTEM"	""	NA	"central_nervous_system"	"glioma"	"glioblastoma"	""	"Female"	"Academic lab"	2	-5.51673445577808	"Adherent"	"DMEM; 10% FBS"	"15"	"CVCL_V613"	"central_nervous_system"	""	"Brain Cancer"	"Glioblastoma"	NA	""	""	"Glioma"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"DepMap"	"CCLE"	"no"	"no"	"CCLE"
"ACH-000888"	"NCIH1793"	"NCIH1793_LUNG"	""	908463	"lung"	"NSCLC"	"NSCLC_adenocarcinoma"	""	"Female"	"ATCC"	2	-4.372399834397	""	""	"16.6"	"CVCL_1496"	"lung"	"Primary"	"Lung Cancer"	"Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma"	52	""	""	"Non-Small Cell Lung"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"DepMap"	"CCLE"	"no"	"Sanger"	"CCLE"
"ACH-000890"	"SW1271"	"SW1271_LUNG"	""	1299062	"lung"	"SCLC"	""	""	"Male"	"ATCC"	2	-2.9868656697033	"Adherent"	"RPMI-1640: 90.0%;10%FBS"	"25"	"CVCL_1716"	"lung"	"Primary"	"Lung Cancer"	"Small Cell Lung Cancer (SCLC)"	69	""	""	"Small Cell Lung"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"DepMap"	"CCLE"	"CCLE"	"Sanger"	"CCLE"
"ACH-000891"	"HCC1438"	"HCC1438_LUNG"	""	NA	"lung"	"NSCLC"	"NSCLC_large_cell"	""	"Male"	"KCLB"	NA	NA	""	""	""	"CVCL_L088"	"lung"	"Primary"	"Lung Cancer"	"Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma"	43	""	""	"Non-Small Cell Lung"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"CCLE"	"CCLE"	"no"	"no"
"ACH-000892"	"NCIH1563"	"NCIH1563_LUNG"	""	753600	"lung"	"NSCLC"	"NSCLC_adenocarcinoma"	""	"Male"	"ATCC"	NA	NA	""	""	""	"CVCL_1475"	"lung"	"Primary"	"Lung Cancer"	"Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma"	NA	""	""	"Non-Small Cell Lung"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"CCLE"	"no"	"Sanger"	"CCLE"
"ACH-000893"	"NCIH1651"	"NCIH1651_LUNG"	""	910900	"lung"	"NSCLC"	"NSCLC_adenocarcinoma"	""	"Male"	"ATCC"	NA	NA	""	""	""	"CVCL_1484"	"lung"	"Primary"	"Lung Cancer"	"Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma"	71	""	""	"Non-Small Cell Lung"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"CCLE"	"no"	"Sanger"	"CCLE"
"ACH-000894"	"NCIH1869"	"NCIH1869_LUNG"	""	1240183	"lung"	"NSCLC"	"NSCLC_squamous"	""	"Male"	"ATCC"	NA	NA	""	""	""	"CVCL_1500"	"pleural_effusion"	"Metastasis"	"Lung Cancer"	"Non-Small Cell Lung Cancer (NSCLC), Squamous Cell Carcinoma"	58	""	""	"Non-Small Cell Lung"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"CCLE"	"no"	"Sanger"	"CCLE"
"ACH-000895"	"CL34"	"CL34_LARGE_INTESTINE"	""	1290771	"colorectal"	"colorectal_adenocarcinoma"	""	""	"Female"	"DSMZ"	NA	NA	""	""	""	"CVCL_1980"	"Colon"	"Primary"	"Colon/Colorectal Cancer"	"Colon Carcinoma"	NA	""	""	"Colon/Colorectal"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"CCLE"	"no"	"Sanger"	"CCLE"
"ACH-000896"	"647V"	"647V_URINARY_TRACT"	""	906797	"urinary_tract"	"bladder_carcinoma"	""	""	"Male"	"DSMZ"	2	-4.62434592807133	"Adherent"	"DMEM; 15% FBS, 2mMGlutamax-1"	"14.2"	"CVCL_1049"	"urinary_tract"	"Primary"	"Bladder Cancer"	"Carcinoma"	NA	""	""	"Bladder"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"DepMap"	"CCLE"	"no"	"Sanger"	"CCLE"
"ACH-000897"	"FTC238"	"FTC238_THYROID"	""	NA	"thyroid"	"thyroid_carcinoma"	"follicular"	""	"Male"	"ECACC"	NA	NA	""	""	""	"CVCL_2447"	"lung"	"Metastasis"	"Thyroid Cancer"	"Carcinoma, follicular"	42	""	""	"Thyroid"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"CCLE"	"CCLE"	"no"	"CCLE"
"ACH-000898"	"SNU719"	"SNU719_STOMACH"	""	NA	"gastric"	"gastric_adenocarcinoma"	"tubular"	""	"Male"	"KCLB"	2	-3.47391889563335	"semi-Adherent"	"RPMI-1640: 10%FBS;L-glutamine: 2.0 mM"	"20"	"CVCL_5086"	"stomach"	"Primary"	"Gastric Cancer"	"Adenocarcinoma, tubular"	53	""	""	"Gastric"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"DepMap"	"CCLE"	"CCLE"	"no"	"CCLE"
"ACH-000899"	"WM88"	"WM88_SKIN"	""	NA	"skin"	"melanoma"	""	""	"Male"	"Academic lab"	1	-2.74944462438759	""	""	"52.1"	"CVCL_6805"	"skin"	"Metastasis"	"Skin Cancer"	"Melanoma"	NA	""	""	"Skin"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"DepMap"	"CCLE"	"CCLE"	"no"	"CCLE"
"ACH-000900"	"NCIH23"	"NCIH23_LUNG"	""	905942	"lung"	"NSCLC"	"NSCLC_adenocarcinoma"	""	"Male"	"ATCC"	4	-3.51356857090308	"Adherent"	"RPMI; 10% FBS"	"18.2"	"CVCL_1547"	"lung"	"Primary"	"Lung Cancer"	"Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma"	51	""	""	"Non-Small Cell Lung"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"DepMap"	"CCLE"	"no"	"Sanger"	"CCLE"
"ACH-000901"	"HCC1359"	"HCC1359_LUNG"	""	NA	"lung"	"NSCLC"	"NSCLC_large_cell"	""	"Female"	"KCLB"	3	-4.84304736222405	""	"RPMI;10% FBS;"	"19.3"	"CVCL_5128"	"lung"	"Primary"	"Lung Cancer"	"Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma"	55	""	""	"Non-Small Cell Lung"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"DepMap"	"CCLE"	"no"	"no"	"CCLE"
"ACH-000902"	"CAL148"	"CAL148_BREAST"	""	924106	"breast"	"breast_ductal_carcinoma"	"ERneg_HER2neg"	"luminal_HER2_amp"	"Female"	"DSMZ"	NA	NA	""	""	""	"CVCL_1106"	"pleural_effusion"	"Metastasis"	"Breast Cancer"	"Breast Ductal Carcinoma"	58	""	""	"Breast"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"CCLE"	"no"	"Sanger"	"CCLE"
"ACH-000903"	"FTC133"	"FTC133_THYROID"	""	906864	"thyroid"	"thyroid_carcinoma"	"anaplastic"	""	"Male"	"ECACC"	2	-4.1635187567006	""	"DMEM:Ham′s F12 (1:1) + 2mM Glutamine + 10% Foetal Bovine Serum (FBS)."	"24.9"	"CVCL_1219"	"thyroid"	"Metastasis"	"Thyroid Cancer"	"Carcinoma, anaplastic"	42	""	""	"Thyroid"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"DepMap"	"CCLE"	"no"	"Sanger"	"CCLE"
"ACH-000904"	"NCIH2106"	"NCIH2106_LUNG"	""	NA	"lung"	"NSCLC"	"NSCLC_large_cell"	""	"Male"	"ATCC"	NA	NA	""	""	""	"CVCL_1526"	"lymph_node"	"Metastasis"	"Lung Cancer"	"Non-Small Cell Lung Cancer (NSCLC), Large Cell Carcinoma"	58	""	""	"Non-Small Cell Lung"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"CCLE"	"no"	"no"	"CCLE"
"ACH-000905"	"5637"	"5637_URINARY_TRACT"	""	687452	"urinary_tract"	"bladder_carcinoma"	""	""	"Male"	"ATCC"	2	-4.05355721754715	"Light Adherent or Suspension"	"RPMI-1640: 90.0%"	"4.9"	"CVCL_0126"	"urinary_tract"	""	"Bladder Cancer"	""	68	""	""	"Bladder"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"DepMap"	"CCLE"	"no"	"Sanger"	"CCLE"
"ACH-000906"	"ES2"	"ES2_OVARY"	""	1240128	"ovary"	"ovary_adenocarcinoma"	"clear_cell"	""	"Female"	"ATCC"	3	-6.00620153570646	"Adherent"	"RPMI;10% FBS;"	"5.9"	"CVCL_3509"	"ovary"	"Primary"	"Ovarian Cancer"	"Carcinoma, clear cell"	47	""	""	"Ovarian"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"DepMap"	"CCLE"	"no"	"Sanger"	"CCLE"
"ACH-000907"	"SNU349"	"SNU349_KIDNEY"	""	NA	"kidney"	"renal_cell_carcinoma"	"clear_cell"	""	"Male"	"KCLB"	2	-3.11491567067766	"Adherent"	"RPMI;10% FBS;"	"26.8"	"CVCL_5054"	"kidney"	"Primary"	"Kidney Cancer"	"Renal Carcinoma, clear cell"	68	""	""	"Kidney"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"DepMap"	"CCLE"	"CCLE"	"no"	"CCLE"
"ACH-000908"	"SNU520"	"SNU520_STOMACH"	""	NA	"gastric"	"gastric_adenocarcinoma"	""	""	"Female"	"KCLB"	NA	NA	""	""	""	"CVCL_5072"	"stomach"	"Primary"	"Gastric Cancer"	"Stomach Adenocarcinoma"	60	""	""	"Gastric"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"CCLE"	"CCLE"	"no"	"CCLE"
"ACH-000909"	"JHUEM2"	"JHUEM2_ENDOMETRIUM"	""	NA	"uterus"	"endometrial_adenocarcinoma"	""	""	"Female"	"RIKEN"	NA	NA	""	""	""	"CVCL_4656"	"endometrium"	"Primary"	"Endometrial/Uterine Cancer"	"Uterine/Endometrial Adenocarcinoma"	62	""	""	"Endometrial/Uterine"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"CCLE"	"CCLE"	"no"	"CCLE"
"ACH-000910"	"MDAMB453"	"MDAMB453_BREAST"	""	908122	"breast"	"breast_carcinoma"	"ERneg_HER2neg"	"HER2_amp"	"Female"	"ATCC"	3	-3.87918216427065	"Adherent"	"RPMI; 10% FBS"	"18"	"CVCL_0418"	"pericardial_effusion"	"Metastasis"	"Breast Cancer"	"Carcinoma"	48	""	""	"Breast"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"DepMap"	"CCLE"	"no"	"Sanger"	"CCLE"
"ACH-000911"	"NUGC3"	"NUGC3_STOMACH"	""	908455	"gastric"	"gastric_adenocarcinoma"	""	""	"Male"	"JHSF"	2	-4.67909697590408	"Adherent"	"RPMI; 10% FBS"	"16.2"	"CVCL_1612"	"soft_tissue"	"Metastasis"	"Gastric Cancer"	"Adenocarcinoma"	72	""	""	"Gastric"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"DepMap"	"CCLE"	"no"	"Sanger"	"CCLE"
"ACH-000912"	"NCIH2286"	"NCIH2286_LUNG"	""	NA	"lung"	"SCLC"	""	""	"Female"	"ATCC"	2	-4.8602928888205	"Adherent"	"DMEM/F12 (1:1);10 % FBS; 1ml Insulin-transferrin-selenium"	"24.4"	"CVCL_1545"	"lung"	"Primary"	"Lung Cancer"	"Small Cell Lung Cancer (SCLC)"	57	""	""	"Small Cell Lung"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"DepMap"	"CCLE"	"CCLE"	"no"	"CCLE"
"ACH-000913"	"ESS1"	"ESS1_ENDOMETRIUM"	""	907000	"uterus"	"endometrial_stromal_sarcoma"	""	""	"Female"	"DSMZ"	2	-4.31445535741174	"Adherent"	"RPMI-1640: 20%FBS"	"41.4"	"CVCL_1205"	"endometrium"	"Primary"	"Endometrial/Uterine Cancer"	"Endometrial Stromal Sarcoma"	76	""	""	"Endometrial/Uterine"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"DepMap"	"CCLE"	"CCLE"	"Sanger"	"CCLE"
"ACH-000915"	"IPC298"	"IPC298_SKIN"	""	907171	"skin"	"melanoma"	""	""	"Female"	"DSMZ"	1	-5.80130129846632	"Adherent"	"RPMI-1640; 10%FBS"	"5.7"	"CVCL_1307"	"skin"	"Primary"	"Skin Cancer"	"Melanoma"	64	""	""	"Skin"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"DepMap"	"CCLE"	"no"	"Sanger"	"CCLE"
"ACH-000916"	"NCIH1573"	"NCIH1573_LUNG"	""	908472	"lung"	"NSCLC"	"NSCLC_adenocarcinoma"	""	"Female"	"ATCC"	2	-1.3498876132966	"Adherent"	"RPMI-1640: 95%,5%FBS"	"48"	"CVCL_1478"	"soft_tissue"	"Metastasis"	"Lung Cancer"	"Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma"	35	""	""	"Non-Small Cell Lung"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"DepMap"	"CCLE"	"no"	"Sanger"	"CCLE"
"ACH-000917"	"TE4"	"TE4_OESOPHAGUS"	""	1503371	"esophagus"	"esophagus_squamous"	""	""	"Female"	"RIKEN"	2	-3.82840446850063	"Adherent"	"RPMI-1640: 10%FBS"	"36.2"	"CVCL_3337"	"lymph_node"	""	"Esophageal Cancer"	"Squamous Cell Carcinoma"	NA	""	""	"Esophageal"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"DepMap"	"CCLE"	"no"	"Sanger"	"CCLE"
"ACH-000919"	"IM95"	"IM95_STOMACH"	""	1240155	"gastric"	"gastric_adenocarcinoma"	""	""	"Male"	"HSRRB"	0	-2.02266267320697	""	"DMEM;10% FBS;"	"40"	"CVCL_2961"	"stomach"	"Primary"	"Gastric Cancer"	"Adenocarcinoma"	63	""	""	"Gastric"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"CCLE"	"no"	"Sanger"	"CCLE"
"ACH-000921"	"NCIH1339"	"NCIH1339_LUNG"	""	NA	"lung"	"SCLC"	""	""	"Female"	"ATCC"	2	-4.70867386378384	"Adherent"	"RPMI-1640: 20%FBS"	"7.2"	"CVCL_A472"	"pleural_effusion"	"Metastasis"	"Lung Cancer"	"Small Cell Lung Cancer (SCLC)"	49	""	""	"Small Cell Lung"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"DepMap"	"CCLE"	"CCLE"	"no"	"CCLE"
"ACH-000924"	"NCIH2172"	"NCIH2172_LUNG"	""	1298353	"lung"	"NSCLC"	""	""	"Female"	"ATCC"	2	-4.91201072548061	"Adherent"	"RPMI-1640: 90.0%"	"13"	"CVCL_1537"	"lung"	"Primary"	"Lung Cancer"	"Non-Small Cell Lung Cancer (NSCLC), unspecified"	NA	""	""	"Non-Small Cell Lung"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"DepMap"	"CCLE"	"CCLE"	"Sanger"	"CCLE"
"ACH-000925"	"DV90"	"DV90_LUNG"	""	NA	"lung"	"NSCLC"	"NSCLC_adenocarcinoma"	""	"Male"	"DSMZ"	NA	NA	""	""	""	"CVCL_1184"	"pleural_effusion"	"Metastasis"	"Lung Cancer"	"Non-Small Cell Lung Cancer (NSCLC), Adenocarcinoma"	50	""	""	"Non-Small Cell Lung"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"CCLE"	"CCLE"	"no"	"CCLE"
"ACH-000926"	"HT55"	"HT55_LARGE_INTESTINE"	""	907287	"colorectal"	"colorectal_adenocarcinoma"	""	""	"Unknown"	"ECACC"	3	-2.8241352295864	"Adherent"	"E20+Glu+NEAA"	"30.6"	"CVCL_1294"	"large_intestine"	"Primary"	"Colon/Colorectal Cancer"	"Colon Carcinoma"	NA	""	""	"Colon/Colorectal"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"DepMap"	"CCLE"	"CCLE"	"Sanger"	"CCLE"
"ACH-000927"	"BT474"	"BT474_BREAST"	""	946359	"breast"	"breast_ductal_carcinoma"	"ERpos_HER2pos"	"HER2_amp"	"Female"	"ATCC"	NA	NA	""	""	""	"CVCL_0179"	"breast"	"Primary"	"Breast Cancer"	"Breast Ductal Carcinoma"	60	""	""	"Breast"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"CCLE"	"no"	"Sanger"	"CCLE"
"ACH-000928"	"JHUEM1"	"JHUEM1_ENDOMETRIUM"	""	NA	"uterus"	"endometrial_adenocarcinoma"	""	""	"Female"	"RIKEN"	2	-2.479476919993	"Adherent"	"DMEM/F-12 (1:1): 85.0%, 15%FBS"	"42.5"	"CVCL_4655"	"endometrium"	"Primary"	"Endometrial/Uterine Cancer"	"Endometrial Adenocarcinoma"	56	""	""	"Endometrial/Uterine"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"DepMap"	"CCLE"	"no"	"no"	"CCLE"
"ACH-000929"	"NCIH2110"	"NCIH2110_LUNG"	""	1298351	"lung"	"NSCLC"	""	""	"Unknown"	"ATCC"	2	-2.47094581410027	"Adherent"	"RPMI; 10% FBS"	"32.2"	"CVCL_1530"	"pleural_effusion"	"Metastasis"	"Lung Cancer"	"Non-Small Cell Lung Cancer (NSCLC), unspecified"	NA	""	""	"Non-Small Cell Lung"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"DepMap"	"CCLE"	"DepMap"	"Sanger"	"CCLE"
"ACH-000930"	"HCC1569"	"HCC1569_BREAST"	""	907046	"breast"	"breast_carcinoma"	"ERneg_HER2pos"	"basal_A"	"Female"	"ATCC"	NA	NA	""	""	""	"CVCL_1255"	"breast"	"Primary"	"Breast Cancer"	"Carcinoma"	70	""	""	"Breast"	"Adult"	NA	NA	NA	NA	NA	NA	NA	"no"	"CCLE"	"no"	"Sanger"	"CCLE"
